protein,Raw_NS.1,Raw_NS.2,Raw_NS.3,Raw_NS.4,Raw_NS.5,Raw_NS.6,Raw_NS.7,Raw_NS.8,Raw_NS.9,Raw_NS.10,Raw_NS.11,Raw_NS.12,Raw_NS.13,Raw_NS.14,Raw_NS.15,Raw_NS.16,Raw_NS.17,Raw_NS.18,Raw_NS.19,Raw_NS.20,Raw_OA.1,Raw_OA.2,Raw_OA.3,Raw_OA.4,Raw_OA.5,Raw_OA.6,Raw_OA.7,Raw_OA.8,Raw_OA.9,Raw_OA.10,Raw_HS.1,Raw_HS.2,Raw_HS.3,Raw_HS.4,Raw_HS.5,Raw_HS.6,Raw_HS.7,Raw_HS.8,Raw_HS.9,Raw_HS.10,Raw_MA.1,Raw_MA.2,Raw_MA.3,Raw_MA.4,Raw_MA.5,Raw_SCO.1,Raw_SCO.2,Raw_SCO.3,Raw_SCO.4,Raw_SCO.5,Raw_SCO.6,Raw_SCO.7,Raw_SCO.8,Raw_SCO.9,Raw_SCO.10,>>NormaExpression,NS.1,NS.2,NS.3,NS.4,NS.5,NS.6,NS.7,NS.8,NS.9,NS.10,NS.11,NS.12,NS.13,NS.14,NS.15,NS.16,NS.17,NS.18,NS.19,NS.20,OA.1,OA.2,OA.3,OA.4,OA.5,OA.6,OA.7,OA.8,OA.9,OA.10,HS.1,HS.2,HS.3,HS.4,HS.5,HS.6,HS.7,HS.8,HS.9,HS.10,MA.1,MA.2,MA.3,MA.4,MA.5,SCO.1,SCO.2,SCO.3,SCO.4,SCO.5,SCO.6,SCO.7,SCO.8,SCO.9,SCO.10,>>DiffResult,NS_mean,OA_mean,HS_mean,MA_mean,SCO_mean,Log2FC(Max/Min),ANOVA_pvalue,MA-HS,NS-HS,OA-HS,SCO-HS,NS-MA,OA-MA,SCO-MA,OA-NS,SCO-NS,SCO-OA,ANOVA_p.adjust,Diff
PLA1A-N365-H5N4F2+174.05,,,,,,,,,,,,,,,,,,,,,,602052.5152,,,,,4673191.41,,,,,,,,,,,,1129878.89,3716735.468,,,,,,3672967.027,3347675.005,4674052.746,5163378.29,,,6195718.424,6999286.805,,,>>NormaExpression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.19953221,0,0,0,0,22.15597701,0,0,0,0,0,0,0,0,0,0,0,20.10773799,21.82560497,0,0,0,0,0,21.80851491,21.67472848,22.15624289,22.29988415,0,0,22.56284038,22.7387767,0,0,>>DiffResult,0,4.135550921,4.193334295,0,13.32409875,13.32409875,0.000414714,0.822750791,0.562308954,0.999999975,0.048352421,1,0.829956236,0.011524953,0.575465727,0.000143568,0.046264905,0.002640885,YES
PLA1A-N365-H5N4F3,36148512.92,27729135.36,,,32400396.6,21292978.23,8919451.224,21175026.39,,18336630.27,20890439.82,10564135.52,21587866.63,22735873.4,43620626.23,52741036.98,24337650.68,16624350.41,25211632.93,12508422.72,18333354.39,24289498.45,47035535.75,31699941.13,29763840.54,7634136.105,26637301.21,39556513.77,19650139.64,13970914.81,,,,24817382.43,34270215.78,36053760.07,25650007.53,,24823946.92,38811226.73,77827468.51,155276736.4,107146429.4,19105293.9,16350979.38,,11106112.96,,,27842446.41,,,,,23035679.22,>>NormaExpression,25.107433,24.72489935,0,0,24.94950818,24.34387448,23.08852368,24.3358605,0,24.12822528,24.3163396,23.33267151,24.36371741,24.43846715,25.37850718,25.65242263,24.53668663,23.98679472,24.58758628,23.57639666,24.12796752,24.53382942,25.48724783,24.91797687,24.82705741,22.86403367,24.66694464,25.23741198,24.2280363,23.73592326,0,0,0,24.56484768,25.03045198,25.10364643,24.61245597,0,24.56522924,25.20997074,26.21377611,27.21026647,26.67500855,24.18746919,23.9628738,0,23.40485077,0,0,24.7307827,0,0,0,0,24.45736686,>>DiffResult,20.74239571,24.46264289,14.9086602,25.64987882,7.259300033,18.39057879,0.000402422,0.225256047,0.483815943,0.156743251,0.354817518,0.823750366,0.999300679,0.005571975,0.834792425,0.003738542,0.001096714,0.002599065,YES
PLA1A-N365-H5N4F4,22441438.97,16027136.14,,,,7640231.132,2461938.281,,9635122.781,7928902.64,17283172.38,2147564.823,15423749.98,11468942.71,26226017.65,8562952.75,15003710.52,12444003.24,15910173.58,5704300.067,11867968.14,16078058.61,13351339.53,9946640.129,18329414.92,5446274.977,16512611.27,3572130.92,8242743.568,8628667.375,14998405.39,,2818327.415,20231489.82,21633486.88,19026123.64,14831141.86,,11876431.92,9117749.251,5848855.454,5505696.656,,,2304133.979,5676109.58,6813282.241,11770134.22,3840658.351,15722659.97,10584663.66,2646889.536,8910769.922,6760836.686,12921272.34,>>NormaExpression,24.41966191,23.93401341,0,0,0,22.86518504,21.23136375,0,23.19987177,22.91868996,24.0428648,21.03427092,23.87865033,23.45122919,24.64449547,23.0296771,23.83881609,23.56894746,23.92344633,22.4436187,23.50056974,23.93858997,23.67048127,23.245778,24.12765748,22.37683866,23.97706503,21.76835393,22.97469336,23.0407065,23.83830588,0,21.42640831,24.2700993,24.36676295,24.1814784,23.82212644,0,23.50159825,23.12024646,22.47972315,22.39249396,0,0,21.1357938,22.43647127,22.69991875,23.48862756,21.87292258,23.90634207,23.33547223,21.3358671,23.08711882,22.68877058,23.62324491,>>DiffResult,18.62124011,23.26207339,18.8527026,13.20160218,22.84747559,10.06047121,0.142826695,0.703171436,0.99999285,0.736797052,0.800455835,0.663570232,0.167612092,0.200836812,0.574211082,0.657960459,0.999958763,0.225019416,NO
PLEKHH2-N154-H5N4F2,,167507084.9,,,,,179746665.4,44894068.28,145184557.6,,126443571.2,178476543.6,100716635.9,124305327.5,210583200.8,,,131942175.2,,,8543860.795,,36296038.14,186768825.6,17115669.68,,198515845.4,,,,,20059468.76,,,13929662.8,106937687.7,,75709281.46,125726996.7,247217492.3,,441786733.8,,,,,,67415900.66,,,76587689.42,96397801.33,,,,>>NormaExpression,0,27.31964688,0,0,0,0,27.42138977,25.42002153,27.11331278,0,26.91391846,27.41115925,26.58572677,26.8893129,27.64981512,0,0,26.97533056,0,0,23.02645688,0,25.11330878,27.47667844,24.02881449,0,27.56467893,0,0,0,0,24.25778014,0,0,23.7316571,26.67219516,0,26.17396686,26.90571924,27.88120559,0,28.71877486,0,0,0,0,0,26.00658559,0,0,26.1906092,26.52249692,0,0,0,>>DiffResult,13.4849817,12.72099375,15.56225241,5.743754972,7.871969171,9.818497437,0.56111244,0.670712183,0.994454306,0.989423773,0.703833692,0.777303644,0.876152753,0.998413688,0.999891289,0.816040868,0.927025973,0.628897836,NO
PLOD1-N197-H4N3F1,1048201.636,946245.5841,1346715.83,1249436.712,1516375.042,1391392.421,280833.8107,1733855.056,829491.665,1327353.853,961995.6983,330486.0109,688478.0661,957196.2647,1202807.71,1680012.908,1175691.306,803770.0446,564502.5999,280522.8402,551484.9777,653394.3248,897982.0872,789830.9595,960716.6069,,408712.8304,391179.0794,716472.0553,602821.0088,1160256.935,658737.9362,364928.838,975088.6125,1304809.206,1024672.309,1035341.129,233301.7823,661530.7033,872255.3355,1636327.364,1121907.606,1333674.317,3126657.806,2573580.342,497179.8152,,,389149.1297,,583910.4212,221750.5292,,381242.1272,597934.4866,>>NormaExpression,19.99948621,19.85185666,20.3610151,20.25284755,20.53219614,20.40809897,18.09936225,20.7255527,19.6618697,20.34012268,19.87567242,18.33423405,19.39305326,19.86845675,20.19797579,20.68004175,20.16507911,19.61642508,19.10662326,18.09776386,19.07296468,19.31759661,19.77632875,19.59118622,19.8737529,0,18.64073154,18.57747338,19.45055292,19.20137256,20.14601413,19.3293473,18.47725959,19.89517529,20.31540854,19.96673259,19.98167615,17.83184399,19.33545077,19.73439265,20.64203085,20.09752372,20.34697605,21.57619036,21.29534595,18.9234111,0,0,18.56996731,0,19.15539,17.75858453,0,18.5403518,19.18963031,>>DiffResult,19.77838666,17.35019596,19.5013301,20.79161339,11.21373351,9.577879883,0.000420543,0.988691619,0.99989321,0.861347427,0.003571562,0.993620406,0.701487058,0.00672787,0.703157907,0.000351544,0.05293988,0.002643087,YES
PLOD1-N197-H5N3+242.02,6982327.106,4206166.594,3990082.965,7062636.242,8852513.792,6011777.372,,4398495.513,4729312.761,6258735.392,6132589.958,,4256815.181,4237917.533,5526751.901,8363294.253,,4688022.669,2778678.277,,,4744083.775,7749526.309,4421546.291,,,3660566.332,5027039.196,,,5162242.312,5835199.567,,4696776.968,7899119.939,6009251.217,5434648.036,,4007535.806,3808301.883,9330982.141,9707834.788,5717931.975,12367944.5,10118452.93,5298083.193,3043991.315,5021802.822,3829011.957,5796299.659,7547609.522,3947887.713,4122882.279,3973649.706,6067568.533,>>NormaExpression,22.73527672,22.0040749,21.92798768,22.75177557,23.07765592,22.51936039,0,22.06857904,22.17319943,22.57743998,22.5480653,0,22.02134336,22.01492442,22.39800068,22.99564007,0,22.16054842,21.40596789,0,0,22.17769836,22.88567688,22.07611989,0,0,21.80363583,22.26127779,0,0,22.29956671,22.47635081,0,22.16323996,22.91326068,22.51875404,22.37375544,0,21.93428434,21.86071679,23.15359767,23.21071827,22.44706228,23.56010253,23.27048553,22.33703934,21.53753329,22.25977424,21.86854111,22.466701,22.84758855,21.91264989,21.97522219,21.92203363,22.53268731,>>DiffResult,17.86899199,11.12044088,17.85399288,23.12839326,22.16597705,12.00795238,0.042386241,0.790397954,1,0.404701218,0.789635407,0.732076618,0.09152729,0.999584345,0.26103249,0.691837139,0.042473777,0.091083669,NO
PLOD1-N197-H5N3F3+203.07,3928414.681,,,,,5567574.53,,2957683.152,3340557.768,244111.9403,,,,,,,,,,,3067203.317,,,,,,,,,,,3949616.945,,4603102.643,,,4508346.503,,,2596532.014,3975774.96,2266064.156,,10863919.38,,,,,,,,,,,,>>NormaExpression,21.90551616,0,0,0,0,22.40861779,0,21.49603657,21.67165801,17.89718925,0,0,0,0,0,0,0,0,0,0,21.54849284,0,0,0,0,0,0,0,0,0,0,21.91328167,0,22.1341755,0,0,22.10416729,0,0,21.30815514,21.92280503,21.11175791,0,23.37304148,0,0,0,0,0,0,0,0,0,0,0,>>DiffResult,5.268950889,2.154849284,8.74597796,13.28152088,0,13.28152088,0.043525746,0.877605741,0.842592152,0.45357267,0.18460133,0.368422875,0.155781853,0.057936559,0.888601176,0.533625588,0.981424202,0.093189737,NO
PLOD1-N197-H5N3F3+203.08,,,1759330.177,4366791.797,3160889.276,,,,,,3729834.814,,3927948.529,,,3418900.491,,,,,,,,,4744876.405,,,,,,,,,,,,,,,,,,,,,3481138.325,1730531.375,3166619.164,,,5226729.553,1651193.347,,2951733.607,5158264.266,>>NormaExpression,0,0,20.74659565,22.05814265,21.59189953,0,0,0,0,0,21.83068069,0,21.90534496,0,0,21.70510142,0,0,0,0,0,0,0,0,22.17793938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73112813,20.7227845,21.5945124,0,0,22.31747736,20.65507851,0,21.49313158,22.29845454,>>DiffResult,6.491888245,2.217793938,0,0,15.0812567,15.0812567,0.000912191,1,0.264153117,0.97406396,0.001387264,0.518584852,0.987770552,0.012996668,0.667524376,0.069071668,0.008525453,0.004914059,YES
PLOD1-N197-H5N4F1,1129270.151,,2767781.719,2098539.638,1684352.462,2804590.619,,3544408.798,1385519.162,2426881.56,1504850.278,402089.1518,1002434.963,,2264082.443,2856726.064,1228147.727,695648.3658,831852.5627,286132.2381,1169953.638,,1742560.918,1424592.85,1831986.794,,823267.4577,,1591098.683,1041721.291,1646073.501,1335213.675,,1359324.11,1361827.502,1938480.696,1012637.245,,,1589672.252,3008838.666,2279704.121,2363021.733,8266316.417,5395201.982,480379.5142,,785096.5337,527806.3438,,590285.8204,845515.747,,,616829.4786,>>NormaExpression,20.1069605,0,21.40029926,21.00095497,20.68376349,21.41935928,0,21.75711398,20.40199627,21.21067287,20.52118948,18.61715948,19.93507865,0,21.1104957,21.44593177,20.22805385,19.40800079,19.66597006,18.12632757,20.15802116,0,20.73277849,20.44211924,20.80497846,0,19.65100343,0,20.60159279,19.9905393,20.6505982,20.34864029,0,20.37445912,20.3771136,20.88649568,19.94968745,0,0,20.60029883,21.5207758,21.12041579,21.17220208,22.97881333,22.36324581,18.87381811,0,19.58251237,19.0096519,0,19.1710566,19.6894738,0,0,19.23451453,>>DiffResult,17.3519664,14.23810329,14.31872932,21.83109056,11.55610273,10.27498783,0.209258374,0.510844871,0.89260356,0.999999955,0.951863056,0.836347757,0.500216536,0.206275404,0.883146094,0.422784314,0.95663266,0.297453837,NO
PLOD1-N197-H5N4F2,5577132.682,,10904834.56,7259400.562,10642874.23,6418625.085,,12792564.17,4579180.366,5541128.851,5227484.082,3651773.772,3507449.138,4741474.023,6575917.79,20022238.64,6331148.42,3518546.453,,2656603.269,3756846.795,3904863.564,5361947.834,,6615853.395,1637971.42,2566952.135,,6443911.964,3916590.499,,5712277.448,4825286.353,4527200.729,6801741.7,7284656.879,,,,5890439.155,11701129.67,8290760.917,17743283.48,24588763.75,17784290,4016674.796,1627997.938,3409070.993,5723715.645,2408930.278,6289829.932,3718295.355,4839938.943,3936726.582,6334888.992,>>NormaExpression,22.41109242,0,23.37846468,22.79141919,23.34338462,22.61383309,0,23.60880225,22.12665828,22.40174874,22.31768561,21.80016636,21.74199116,22.17690451,22.64876105,24.25510002,22.59403601,21.74654854,0,21.34115191,21.84109124,21.89684108,22.35432602,0,22.65749605,20.64347963,21.29162553,0,22.61950558,21.90116723,0,22.44563488,22.20218343,22.11018816,22.697473,22.79642979,0,0,0,22.48994401,23.48014461,22.98307326,24.08076976,24.55149593,24.08410012,21.93757059,20.63466833,21.70094764,22.44852082,21.19996181,22.58458981,21.82621033,22.20655772,21.90856545,22.59488814,>>DiffResult,19.16488742,17.52055324,13.47418533,23.83591673,21.90424806,10.36173141,0.109387092,0.152075293,0.37892802,0.797832678,0.154645702,0.778440792,0.61729163,0.99234742,0.984584813,0.905900015,0.746731273,0.182814271,NO
PLOD1-N197-H5N4F4,3257125.205,,,3204119.799,,,,,,,,,,,,,2722321.543,,,563096.7968,,2801748.858,,,2528839.114,1091889.426,1990638.782,,4225185.961,,,2468786.201,,,3970003.509,,2331382.871,796190.0428,,,,,,5416887.954,,1217824.662,840803.3106,1104131.423,464120.3286,,2109081.208,,1487729.172,728569.673,1714625.948,>>NormaExpression,21.63516819,0,0,21.61149711,0,0,0,0,0,0,0,0,0,0,0,0,21.37640658,0,0,19.10302598,0,21.41789673,0,0,21.27004439,20.05839665,20.92480075,0,22.01058375,0,0,21.23537106,0,0,21.92070922,0,21.15275514,19.60275512,0,0,0,0,0,22.36903309,0,20.21587619,19.68141054,20.07448178,18.82414247,0,21.0081839,0,20.50468146,19.4747094,20.70946329,>>DiffResult,4.186304893,10.56817223,8.391159053,4.473806617,16.0492949,11.86299001,0.032296672,0.945204241,0.791040911,0.986426874,0.396914423,0.999997005,0.775906707,0.198181837,0.436115713,0.020270966,0.708488294,0.075208785,NO
PLOD1-N197-H6N3+242.02,841968.0961,,,973733.6809,788745.6632,,,1215133.472,,1421512.056,,,,1136424.275,1194696.069,,,,,,,,,,1283777.349,,543561.2367,577554.7206,568244.9338,739303.9835,,,,,1946171.36,,,,,456070.3396,,,1249917.022,812163.6006,793910.4126,,,,,,,,,,,>>NormaExpression,19.68340776,0,0,19.8931692,19.58920247,0,0,20.21268455,0,20.43899592,0,0,0,20.11607139,20.18821342,0,0,0,0,0,0,0,0,0,20.2919647,0,19.0520857,19.13960061,19.11615593,19.49581011,0,0,0,0,20.89220806,0,0,0,0,18.79889999,0,0,20.25340205,19.63141262,19.59861851,0,0,0,0,0,0,0,0,0,0,>>DiffResult,7.006087235,9.709561707,3.969110804,11.89668664,0,11.89668664,0.06551591,0.47674775,0.898873067,0.593514419,0.850230929,0.799716888,0.990985392,0.114479989,0.931393716,0.255448931,0.114731704,0.124736317,NO
PLOD1-N197-H6N4+321.98,12528649.41,,3626085.942,10012230.52,8116565.4,11294938.41,,6256090.123,,,7813139.462,,,7851975.251,7265821.17,11552667.17,6358308.439,,5119865.29,,5384132.27,6842560.587,9909151.11,4376174.864,,,6106639.908,6424476.591,4462383.952,5053045.914,6196549.588,,,4907827.901,,8483286.396,4820505.208,,4051089.26,,9830786.78,9469473.963,,4717783.716,3584755.32,,,,,,,,,,,>>NormaExpression,23.57872768,0,21.78998209,23.25526022,22.95243811,23.4291732,0,22.5768301,0,0,22.89747112,0,0,22.90462438,22.79269463,23.46172275,22.6002118,0,22.2876747,0,22.36028269,22.70610508,23.24033019,22.06123929,0,0,22.54194758,22.61514772,22.08938354,22.26872214,22.56303391,0,0,22.22665352,0,23.01619201,22.20075322,0,21.9498788,0,23.2288756,23.17485301,0,22.16967816,21.77344362,0,0,0,0,0,0,0,0,0,0,>>DiffResult,13.72634054,17.98831582,11.19565115,18.06937008,0,18.06937008,0.001522321,0.718596639,0.965066587,0.5543159,0.105486024,0.906657762,0.999999989,0.014612765,0.804839557,0.007302827,0.001727394,0.007293415,YES
PLOD1-N538-H5N4F2,578636.8602,,1362980.667,2287190.029,,2438872.778,,1342197.704,1558204.508,2281236.128,,,,,,,,,,,,1401352.739,,957502.312,,,,,,,4256591.167,,,2811501.349,3660540.914,2177177.882,878927.5663,,928510.0054,,1604131.041,2198336.846,1935349.586,,,,,,,,2153986.93,,,,,>>NormaExpression,19.1423012,0,20.37833473,21.12514544,0,21.21778366,0,20.35616684,20.57145409,21.12138499,0,0,0,0,0,0,0,0,0,0,0,20.41838975,0,19.86891795,0,0,0,0,0,0,22.02126744,0,0,21.42290982,21.80362581,21.05402852,19.74538639,0,19.82455948,0,20.61336147,21.06798169,20.8841635,0,0,0,0,0,0,0,21.03857874,0,0,0,0,>>DiffResult,7.195628547,4.02873077,12.58717775,12.51310133,2.103857874,10.48331987,0.085745775,0.999999991,0.593821481,0.278840755,0.11765565,0.798426946,0.490423006,0.28542998,0.911211513,0.644883742,0.991204008,0.153267294,NO
PLOD1-N686-H5N3+242.02,894823.6721,1135830.897,933492.7846,,1012720.588,,,,798302.9039,,990558.1977,,,,777797.3463,897549.1996,,,275118.4259,,,926843.5843,1262618.296,758865.3876,,,905898.2282,568994.9672,,,1260634.679,803346.8513,,1309360.326,1987529.119,,865944.3472,,607482.7936,1038680.69,1356770.009,983910.9489,,,,957657.8087,,1156174.2,749839.8098,1534515.153,1594514.951,642551.1527,1148479.467,1279042.289,1537600.909,>>NormaExpression,19.77124551,20.1153179,19.83228089,0,19.94980618,0,0,0,19.60657854,0,19.91788367,0,0,0,19.56903664,19.7756331,0,0,18.06969848,0,0,19.82196792,20.26798827,19.53348637,0,0,19.78899105,19.1180589,0,0,20.26571997,19.61566529,0,20.32043184,20.92254529,0,19.72391645,0,19.2124864,19.98632217,20.37174582,19.90816969,0,0,0,19.86915222,0,20.1409286,19.51622482,20.5493524,20.6046871,19.29345403,20.13129489,20.28663366,20.5522506,>>DiffResult,8.830374046,9.853049251,14.00470874,8.055983101,18.09439783,10.03841473,0.11123863,0.7870826,0.632645057,0.867111062,0.873256845,0.999840214,0.996925851,0.322488733,0.998683373,0.106796734,0.317109211,0.184940019,NO
PLOD2-N209-H5N3+242.02,,,,,,,,,,690469.9982,1046137.004,,573636.0317,,,796434.7954,,,,,,,811722.8863,,,,,1570501.096,,,,785694.7882,,501260.219,,786719.2881,742308.9377,,,,1083017.904,1115530.868,693943.7258,2547288.517,,,,,,,,619680.0235,,,,>>NormaExpression,0,0,0,0,0,0,0,0,0,19.39722129,19.99664175,0,19.12977864,0,0,19.60319854,0,0,0,0,0,0,19.63062954,0,0,0,0,20.58279444,0,0,0,19.5836113,0,18.9352031,0,19.58549126,19.50166216,0,0,0,20.04662699,20.0893003,19.40446123,21.28053151,0,0,0,0,0,0,0,19.24116626,0,0,0,>>DiffResult,3.906342011,4.021342398,7.760596782,16.16418401,1.924116626,14.24006738,0.027601584,0.356577266,0.750845167,0.850051444,0.520140563,0.036342332,0.072188869,0.022855716,0.999999612,0.9716119,0.979386229,0.066347007,NO
PLOD2-N209-H6N2+242.02,718534.2076,,416076.078,,630761.7377,,,,,506480.2004,517429.2795,,,,632211.295,525908.4713,,425913.3323,,,565602.3607,,,,,,,,,505709.2242,400630.2684,,,,837878.175,,,,,396732.1794,757651.5382,,588676.2119,1273226.171,,,,360623.5696,,,561179.6748,,,,,>>NormaExpression,19.45469932,0,18.66649129,0,19.26673791,0,0,0,0,18.95014919,18.98100496,0,0,0,19.27004957,19.00445495,0,18.70020375,0,0,19.10943117,0,0,0,0,0,0,0,0,18.94795142,18.6119155,0,0,0,19.67638269,0,0,0,0,18.59780953,19.53117685,0,19.16711726,20.28005842,0,0,0,18.46013817,0,0,19.0981058,0,0,0,0,>>DiffResult,7.614689547,3.805738259,5.688610772,11.7956705,3.755824397,8.039846108,0.436142438,0.733671961,0.981580832,0.990133095,0.989106949,0.886686057,0.498127923,0.491893286,0.813105881,0.805829886,0.999999995,0.525514042,NO
PLOD2-N209-H6N3+242.02,,5130208.718,4365778.83,10713174.47,8037126.432,,,,,7789551.792,7377004.059,,,5504764.782,7197335.945,7411744.993,,,,,7949254.683,,8866857.517,,13092585.65,,4558363.499,5234001.986,6193660.714,6935642.545,4833658.41,,,4274239.119,7527903.381,6047606.665,5519512.012,,,,9439554.08,9502677.55,6679715.586,16537626.02,11647247.76,,3565334.263,4113227.904,,,6913212.796,3685269.542,4855555.971,,5854726.155,>>NormaExpression,0,22.29058637,22.05780795,23.35288283,22.93824853,0,0,0,0,22.89310907,22.81460379,0,0,22.39224975,22.77903177,22.82138201,0,0,0,0,22.92238835,0,23.07999162,0,23.64224682,0,22.12008486,22.31948332,22.56236116,22.72559832,22.20468439,0,0,22.02723653,22.84381687,22.52793312,22.39610955,0,0,0,23.17028743,23.1799028,22.67135546,23.9792489,23.47348587,0,21.76560631,21.97183993,0,0,22.72092511,21.8133391,22.21120536,0,22.48117051,>>DiffResult,10.2169951,15.93721545,11.19997805,23.29485609,13.29640863,13.07786099,0.176341347,0.279658078,0.999355742,0.871247482,0.99296477,0.139973255,0.740807229,0.470062898,0.668184139,0.950635018,0.983187724,0.261792062,NO
PLOD3-N548-H5N4F1,409726.8796,621463.5006,1098358.269,,933684.5454,772159.4525,,1069853.659,421416.4297,1409583.569,486353.1112,,275804.4331,442136.5029,1300899.332,966068.8732,,330677.2396,,323025.1451,821036.8967,663487.8723,1740250.103,574983.1464,1320577.81,,324545.3443,1487841.536,905541.379,341651.886,527127.8216,410625.0158,,259090.5885,639399.6633,618214.6955,568733.3485,,405673.7681,939084.322,1197012.779,1641278.042,1345067.768,4999521.518,2377855.82,,,,,,,,,,,>>NormaExpression,18.64430654,19.24531246,20.0669186,0,19.83257722,19.55854114,0,20.02898339,18.68489046,20.42683861,18.89164759,0,18.07329135,18.75413559,20.311079,19.88176801,0,18.33506859,0,18.30129141,19.64708929,19.33971274,20.73086406,19.13316265,20.33273897,0,18.30806498,20.50479042,19.78842263,18.38217179,19.00779605,18.64746551,0,17.98310265,19.28636072,19.23775076,19.11739541,0,18.62996405,19.84089672,20.19100833,20.64638911,20.3592485,22.25335889,21.18123042,0,0,0,0,0,0,0,0,0,0,>>DiffResult,14.4518325,17.61670175,15.17507319,20.92624705,0,20.92624705,4.62E-07,0.543766091,0.998732107,0.929586184,7.89E-05,0.332936503,0.90124422,9.01E-06,0.753399608,1.42E-05,4.88E-06,1.42E-05,YES
PLOD3-N548-H5N4F2,3183715.331,6551818.907,11822610.48,4257254.845,11066297.81,5773518.637,,12358908.71,4425413.637,7182023.9,4763908.76,,2990296.844,5622084.029,7356521.159,11121789.2,4585393.268,2130622.901,1561898.659,3337485.461,4746843.61,4291506.56,8659231.702,7477475.712,7802697.869,2189638.364,3028846.768,5832817.904,5693572.842,2018070.731,4876070.017,4376153.794,,3778536.987,9240731.218,5981314.529,5635294.367,1344655.55,4269514.676,9250730.364,14577254.2,14190574.51,15542886.82,27748036.92,20824164.92,,,,,3320456.57,,3041211.43,,,,>>NormaExpression,21.60228037,22.64346427,23.49504541,22.02149236,23.39966945,22.46101965,0,23.55904814,22.0773812,22.77595922,22.18371465,0,21.51185776,22.42267384,22.81059245,23.40688569,22.12861436,21.02284452,20.57487034,21.67033055,22.17853739,22.03305311,23.04580776,22.83412008,22.89554179,21.06226185,21.53033764,22.47576185,22.44090308,20.94454602,22.21728771,22.06123234,0,21.8493967,23.13957574,22.51203139,22.4260598,20.3588063,22.02564099,23.141136,23.79721576,23.75842976,23.88975124,24.72588243,24.31175538,0,0,0,0,21.66295063,0,21.53621516,0,0,0,>>DiffResult,20.08838721,22.14408706,19.9731167,24.09660691,4.319916579,19.77669033,1.03E-07,0.774321105,0.999998963,0.944118115,1.85E-05,0.731733925,0.981601539,1.02E-05,0.924157905,8.22E-07,1.32E-06,4.02E-06,YES
PLOD3-N548-H5N4F3,6118351.216,10481132.42,4797973.105,6032442.652,12148156.03,813736.7341,,11887728.44,6829674.441,9953624.272,7756988.871,,,,10770324.41,15782729.76,8886691.176,4137856.069,,4327756.411,7652486.869,7323040.801,15956750.26,7631793.898,12072064.21,942069.4231,5847148.292,11213159.8,8741166.788,5435842.806,12665436.83,8947391.657,,8945730.746,22398978.99,14031917.55,13794160.12,,6921700.895,10801934.1,18024857.93,23041930.21,16773823.63,46297256.31,27067980.35,,,,,7966131.124,,5037501.465,,,,>>NormaExpression,22.54471173,23.3212914,22.19399394,22.5243111,23.53423413,19.63420437,0,23.50296985,22.70338559,23.24679064,22.88706549,0,0,0,23.3605585,23.91184351,23.08321509,21.98045238,0,22.0451882,22.86749742,22.8040116,23.92766362,22.86359097,23.52516917,19.84547538,22.479302,23.41868967,23.0593946,22.37407257,23.59439361,23.0930359,0,23.09276807,24.4169297,23.74220894,23.71755439,0,22.72269538,23.36478645,24.10348463,24.4577583,23.99970834,25.46442339,24.69008396,0,0,0,0,22.92544798,0,22.26427721,0,0,0,>>DiffResult,17.0237108,22.7164867,18.77443724,24.54309173,4.518972519,20.02411921,8.11E-05,0.733441293,0.984014031,0.840121129,0.004328049,0.409135313,0.994957637,0.000791249,0.432453109,0.003747935,0.000161542,0.00078994,YES
